LOCATION,TIME,Value
EU28,2008,1763.67
EU28,2009,1662.07
EU28,2010,1727.25
EU28,2011,1664.41
EU28,2012,1650.11
EU28,2013,1631.81
EU28,2014,1570.51
EU28,2015,1589.35
EU28,2016,1599.28
EU28,2017,1619.04
OECD,1990,4548.83
OECD,1991,4601.42
OECD,1992,4642.99
OECD,1993,4711.65
OECD,1994,4790.11
OECD,1995,4890.55
OECD,1996,5037.78
OECD,1997,5087.11
OECD,1998,5104.03
OECD,1999,5194.35
OECD,2000,5312.13
OECD,2001,5296.28
OECD,2002,5337.15
OECD,2003,5412.36
OECD,2004,5513.23
OECD,2005,5546.11
OECD,2006,5558.68
OECD,2007,5582.56
OECD,2008,5507.92
OECD,2009,5263.41
OECD,2010,5434.79
OECD,2011,5334.05
OECD,2012,5293.38
OECD,2013,5323.36
OECD,2014,5278.83
OECD,2015,5278.68
OECD,2016,5279.45
OECD,2017,5309.02
G20,1990,7064.45
G20,1991,7098.08
G20,1992,7108.57
G20,1993,7214.53
G20,1994,7270.05
G20,1995,7469.2
G20,1996,7673.28
G20,1997,7711.26
G20,1998,7736.37
G20,1999,7896.14
G20,2000,8079.02
G20,2001,8117.31
G20,2002,8263.45
G20,2003,8566.98
G20,2004,8931.01
G20,2005,9158.82
G20,2006,9406.72
G20,2007,9643.57
G20,2008,9710.97
G20,2009,9643.62
G20,2010,10175.65
G20,2011,10311.59
G20,2012,10447.34
G20,2013,10561.62
G20,2014,10671.24
G20,2015,10692.93
G20,2016,10698.73
G20,2017,10886.26
AGO,1990,5.88
AGO,1991,6.03
AGO,1992,6.06
AGO,1993,6.27
AGO,1994,6.36
AGO,1995,6.3
AGO,1996,6.43
AGO,1997,6.51
AGO,1998,6.43
AGO,1999,6.69
AGO,2000,6.81
AGO,2001,7.05
AGO,2002,7.32
AGO,2003,7.84
AGO,2004,8.08
AGO,2005,7.5
AGO,2006,8.46
AGO,2007,9.13
AGO,2008,9.88
AGO,2009,10.79
AGO,2010,11.22
AGO,2011,11.63
AGO,2012,13.08
AGO,2013,13.18
AGO,2014,17.39
AGO,2015,15.29
AGO,2016,14.73
AGO,2017,14.68
BHR,1990,5.23
BHR,1991,5.15
BHR,1992,5.71
BHR,1993,5.94
BHR,1994,6.34
BHR,1995,6.41
BHR,1996,6.38
BHR,1997,7.25
BHR,1998,7.59
BHR,1999,7.58
BHR,2000,7.97
BHR,2001,8.14
BHR,2002,8.52
BHR,2003,8.88
BHR,2004,9.07
BHR,2005,10.31
BHR,2006,11.15
BHR,2007,11.67
BHR,2008,12.59
BHR,2009,12.25
BHR,2010,12.64
BHR,2011,12.67
BHR,2012,12.47
BHR,2013,13.58
BHR,2014,14.13
BHR,2015,14.19
BHR,2016,14.28
BHR,2017,14.03
BEN,1990,1.66
BEN,1991,1.69
BEN,1992,1.73
BEN,1993,1.77
BEN,1994,1.81
BEN,1995,1.85
BEN,1996,2.15
BEN,1997,2.23
BEN,1998,2.2
BEN,1999,2.3
BEN,2000,1.98
BEN,2001,2.11
BEN,2002,2.26
BEN,2003,2.39
BEN,2004,2.49
BEN,2005,2.5
BEN,2006,2.95
BEN,2007,3.21
BEN,2008,3.28
BEN,2009,3.44
BEN,2010,3.7
BEN,2011,3.72
BEN,2012,3.72
BEN,2013,3.87
BEN,2014,4.01
BEN,2015,4.41
BEN,2016,4.91
BEN,2017,5.1
BOL,1990,2.61
BOL,1991,2.69
BOL,1992,2.85
BOL,1993,3.05
BOL,1994,3.35
BOL,1995,3.76
BOL,1996,4.05
BOL,1997,4.41
BOL,1998,4.46
BOL,1999,4.39
BOL,2000,4.92
BOL,2001,3.83
BOL,2002,4.59
BOL,2003,4.77
BOL,2004,4.78
BOL,2005,5.18
BOL,2006,6.49
BOL,2007,5.29
BOL,2008,5.63
BOL,2009,5.75
BOL,2010,6.28
BOL,2011,6.83
BOL,2012,7.61
BOL,2013,7.75
BOL,2014,8.21
BOL,2015,8.3
BOL,2016,8.72
BOL,2017,8.92
BWA,1990,1.22
BWA,1991,1.24
BWA,1992,1.43
BWA,1993,1.43
BWA,1994,1.41
BWA,1995,1.45
BWA,1996,1.41
BWA,1997,1.48
BWA,1998,1.67
BWA,1999,1.73
BWA,2000,1.8
BWA,2001,1.82
BWA,2002,1.85
BWA,2003,1.84
BWA,2004,1.81
BWA,2005,1.87
BWA,2006,1.93
BWA,2007,1.99
BWA,2008,2.11
BWA,2009,1.96
BWA,2010,2.15
BWA,2011,2.06
BWA,2012,2.34
BWA,2013,2.47
BWA,2014,2.71
BWA,2015,2.71
BWA,2016,2.61
BWA,2017,2.78
CMR,1990,4.98
CMR,1991,5.03
CMR,1992,5.08
CMR,1993,5.26
CMR,1994,5.44
CMR,1995,5.54
CMR,1996,5.68
CMR,1997,5.84
CMR,1998,6.0
CMR,1999,6.05
CMR,2000,6.31
CMR,2001,6.39
CMR,2002,6.72
CMR,2003,7.0
CMR,2004,7.22
CMR,2005,7.27
CMR,2006,6.72
CMR,2007,6.34
CMR,2008,6.4
CMR,2009,6.91
CMR,2010,6.97
CMR,2011,7.06
CMR,2012,7.14
CMR,2013,6.86
CMR,2014,7.63
CMR,2015,9.12
CMR,2016,9.34
CMR,2017,9.27
COG,1990,0.79
COG,1991,0.82
COG,1992,0.81
COG,1993,0.82
COG,1994,0.7
COG,1995,0.8
COG,1996,0.76
COG,1997,0.73
COG,1998,0.73
COG,1999,0.71
COG,2000,0.71
COG,2001,0.8
COG,2002,0.8
COG,2003,0.95
COG,2004,1.0
COG,2005,1.09
COG,2006,1.42
COG,2007,1.26
COG,2008,1.35
COG,2009,1.54
COG,2010,1.68
COG,2011,2.24
COG,2012,2.57
COG,2013,2.72
COG,2014,2.68
COG,2015,2.85
COG,2016,2.97
COG,2017,2.97
CRI,1990,1.68
CRI,1991,1.78
CRI,1992,2.3
CRI,1993,2.35
CRI,1994,2.31
CRI,1995,2.36
CRI,1996,2.37
CRI,1997,2.4
CRI,1998,2.38
CRI,1999,2.63
CRI,2000,2.87
CRI,2001,2.89
CRI,2002,3.05
CRI,2003,3.26
CRI,2004,3.87
CRI,2005,3.87
CRI,2006,4.21
CRI,2007,4.44
CRI,2008,4.47
CRI,2009,4.51
CRI,2010,4.55
CRI,2011,4.57
CRI,2012,4.74
CRI,2013,5.0
CRI,2014,5.07
CRI,2015,4.93
CRI,2016,5.08
CRI,2017,5.02
CIV,1990,4.35
CIV,1991,4.47
CIV,1992,4.88
CIV,1993,5.05
CIV,1994,5.17
CIV,1995,5.15
CIV,1996,5.79
CIV,1997,5.91
CIV,1998,5.89
CIV,1999,7.03
CIV,2000,6.79
CIV,2001,6.53
CIV,2002,6.98
CIV,2003,6.6
CIV,2004,9.3
CIV,2005,9.62
CIV,2006,9.46
CIV,2007,10.18
CIV,2008,10.23
CIV,2009,9.38
CIV,2010,8.31
CIV,2011,9.47
CIV,2012,10.38
CIV,2013,10.68
CIV,2014,10.76
CIV,2015,9.69
CIV,2016,10.22
CIV,2017,10.45
CUB,1990,17.41
CUB,1991,14.41
CUB,1992,12.62
CUB,1993,10.54
CUB,1994,10.86
CUB,1995,10.86
CUB,1996,11.86
CUB,1997,12.19
CUB,1998,11.42
CUB,1999,11.88
CUB,2000,12.74
CUB,2001,12.45
CUB,2002,11.6
CUB,2003,11.54
CUB,2004,11.28
CUB,2005,10.67
CUB,2006,10.65
CUB,2007,10.14
CUB,2008,10.77
CUB,2009,10.43
CUB,2010,11.31
CUB,2011,10.97
CUB,2012,11.2
CUB,2013,10.64
CUB,2014,10.79
CUB,2015,11.01
CUB,2016,10.82
CUB,2017,10.65
PRK,1990,33.22
PRK,1991,31.7
PRK,1992,27.71
PRK,1993,25.49
PRK,1994,23.31
PRK,1995,21.98
PRK,1996,19.33
PRK,1997,18.41
PRK,1998,17.18
PRK,1999,18.41
PRK,2000,19.72
PRK,2001,20.37
PRK,2002,19.57
PRK,2003,20.03
PRK,2004,20.5
PRK,2005,21.34
PRK,2006,21.55
PRK,2007,18.31
PRK,2008,20.17
PRK,2009,15.63
PRK,2010,14.8
PRK,2011,11.11
PRK,2012,11.49
PRK,2013,8.79
PRK,2014,9.61
PRK,2015,7.84
PRK,2016,8.82
PRK,2017,15.23
COD,1990,11.8
COD,1991,11.81
COD,1992,12.03
COD,1993,12.27
COD,1994,12.32
COD,1995,12.84
COD,1996,13.27
COD,1997,13.51
COD,1998,13.84
COD,1999,13.88
COD,2000,13.91
COD,2001,14.38
COD,2002,14.88
COD,2003,15.43
COD,2004,16.05
COD,2005,16.67
COD,2006,17.3
COD,2007,17.93
COD,2008,18.59
COD,2009,19.15
COD,2010,19.85
COD,2011,21.08
COD,2012,26.04
COD,2013,27.37
COD,2014,28.72
COD,2015,28.89
COD,2016,29.62
COD,2017,29.77
DOM,1990,4.01
DOM,1991,4.04
DOM,1992,4.49
DOM,1993,4.35
DOM,1994,4.99
DOM,1995,5.24
DOM,1996,5.47
DOM,1997,6.11
DOM,1998,6.49
DOM,1999,6.73
DOM,2000,7.34
DOM,2001,7.14
DOM,2002,7.8
DOM,2003,7.03
DOM,2004,6.8
DOM,2005,7.1
DOM,2006,7.36
DOM,2007,7.64
DOM,2008,7.36
DOM,2009,7.18
DOM,2010,7.56
DOM,2011,7.72
DOM,2012,7.93
DOM,2013,7.73
DOM,2014,7.65
DOM,2015,8.27
DOM,2016,8.85
DOM,2017,8.7
ECU,1990,6.33
ECU,1991,6.65
ECU,1992,6.74
ECU,1993,6.28
ECU,1994,6.72
ECU,1995,7.87
ECU,1996,8.29
ECU,1997,8.61
ECU,1998,8.84
ECU,1999,7.96
ECU,2000,8.82
ECU,2001,9.36
ECU,2002,9.13
ECU,2003,9.27
ECU,2004,8.95
ECU,2005,9.34
ECU,2006,9.38
ECU,2007,10.79
ECU,2008,9.83
ECU,2009,11.64
ECU,2010,11.81
ECU,2011,12.51
ECU,2012,12.3
ECU,2013,13.15
ECU,2014,14.09
ECU,2015,14.9
ECU,2016,14.17
ECU,2017,14.5
SLV,1990,2.47
SLV,1991,2.71
SLV,1992,2.83
SLV,1993,2.98
SLV,1994,3.16
SLV,1995,3.36
SLV,1996,3.21
SLV,1997,3.55
SLV,1998,3.65
SLV,1999,3.79
SLV,2000,3.19
SLV,2001,3.39
SLV,2002,3.48
SLV,2003,3.69
SLV,2004,3.67
SLV,2005,3.8
SLV,2006,4.04
SLV,2007,4.05
SLV,2008,4.12
SLV,2009,4.19
SLV,2010,4.29
SLV,2011,4.29
SLV,2012,4.21
SLV,2013,3.99
SLV,2014,3.91
SLV,2015,4.13
SLV,2016,4.15
SLV,2017,4.12
ERI,1990,
ERI,1991,
ERI,1992,0.88
ERI,1993,0.92
ERI,1994,0.95
ERI,1995,1.0
ERI,1996,1.05
ERI,1997,1.04
ERI,1998,0.68
ERI,1999,0.7
ERI,2000,0.71
ERI,2001,0.74
ERI,2002,0.75
ERI,2003,0.8
ERI,2004,0.74
ERI,2005,0.76
ERI,2006,0.69
ERI,2007,0.72
ERI,2008,0.68
ERI,2009,0.72
ERI,2010,0.74
ERI,2011,0.76
ERI,2012,0.78
ERI,2013,0.8
ERI,2014,0.81
ERI,2015,0.83
ERI,2016,0.85
ERI,2017,0.88
GAB,1990,1.18
GAB,1991,1.22
GAB,1992,1.3
GAB,1993,1.38
GAB,1994,1.22
GAB,1995,1.34
GAB,1996,1.4
GAB,1997,1.41
GAB,1998,1.5
GAB,1999,1.46
GAB,2000,1.47
GAB,2001,1.58
GAB,2002,1.91
GAB,2003,2.24
GAB,2004,2.6
GAB,2005,3.0
GAB,2006,3.38
GAB,2007,3.77
GAB,2008,4.14
GAB,2009,4.53
GAB,2010,5.09
GAB,2011,4.09
GAB,2012,3.62
GAB,2013,5.32
GAB,2014,5.17
GAB,2015,5.22
GAB,2016,5.19
GAB,2017,5.02
GTM,1990,4.41
GTM,1991,4.54
GTM,1992,4.78
GTM,1993,4.77
GTM,1994,5.03
GTM,1995,5.32
GTM,1996,5.47
GTM,1997,5.72
GTM,1998,6.22
GTM,1999,6.84
GTM,2000,7.04
GTM,2001,7.19
GTM,2002,7.25
GTM,2003,7.53
GTM,2004,7.76
GTM,2005,7.8
GTM,2006,7.93
GTM,2007,8.52
GTM,2008,8.17
GTM,2009,9.37
GTM,2010,11.01
GTM,2011,11.23
GTM,2012,11.05
GTM,2013,11.36
GTM,2014,11.89
GTM,2015,12.62
GTM,2016,14.09
GTM,2017,13.71
HND,1990,2.38
HND,1991,2.4
HND,1992,2.5
HND,1993,2.56
HND,1994,2.66
HND,1995,2.82
HND,1996,2.84
HND,1997,3.1
HND,1998,3.33
HND,1999,3.01
HND,2000,3.0
HND,2001,3.24
HND,2002,3.39
HND,2003,3.68
HND,2004,3.99
HND,2005,4.12
HND,2006,4.04
HND,2007,4.73
HND,2008,4.7
HND,2009,4.59
HND,2010,4.61
HND,2011,5.05
HND,2012,5.37
HND,2013,5.37
HND,2014,5.4
HND,2015,5.9
HND,2016,5.79
HND,2017,6.02
IRQ,1990,20.04
IRQ,1991,15.96
IRQ,1992,23.71
IRQ,1993,30.86
IRQ,1994,34.96
IRQ,1995,33.58
IRQ,1996,33.63
IRQ,1997,40.01
IRQ,1998,28.54
IRQ,1999,22.06
IRQ,2000,25.96
IRQ,2001,29.03
IRQ,2002,27.6
IRQ,2003,25.36
IRQ,2004,26.1
IRQ,2005,26.43
IRQ,2006,24.94
IRQ,2007,25.81
IRQ,2008,27.88
IRQ,2009,32.59
IRQ,2010,36.8
IRQ,2011,41.0
IRQ,2012,46.84
IRQ,2013,49.47
IRQ,2014,49.59
IRQ,2015,46.75
IRQ,2016,55.59
IRQ,2017,61.49
JAM,1990,2.62
JAM,1991,2.63
JAM,1992,2.77
JAM,1993,2.77
JAM,1994,2.82
JAM,1995,3.01
JAM,1996,3.18
JAM,1997,3.17
JAM,1998,3.31
JAM,1999,3.39
JAM,2000,3.49
JAM,2001,3.57
JAM,2002,3.41
JAM,2003,3.57
JAM,2004,3.61
JAM,2005,3.58
JAM,2006,4.03
JAM,2007,4.06
JAM,2008,3.24
JAM,2009,2.66
JAM,2010,2.49
JAM,2011,2.63
JAM,2012,2.57
JAM,2013,2.69
JAM,2014,2.63
JAM,2015,2.64
JAM,2016,2.99
JAM,2017,2.72
JOR,1990,3.27
JOR,1991,3.38
JOR,1992,3.8
JOR,1993,3.77
JOR,1994,4.04
JOR,1995,4.3
JOR,1996,4.41
JOR,1997,4.51
JOR,1998,4.66
JOR,1999,4.65
JOR,2000,4.87
JOR,2001,4.82
JOR,2002,5.06
JOR,2003,5.17
JOR,2004,6.22
JOR,2005,6.68
JOR,2006,6.85
JOR,2007,7.21
JOR,2008,7.07
JOR,2009,7.46
JOR,2010,7.1
JOR,2011,7.07
JOR,2012,7.85
JOR,2013,7.73
JOR,2014,8.18
JOR,2015,8.63
JOR,2016,8.9
JOR,2017,9.27
KEN,1990,10.6
KEN,1991,10.79
KEN,1992,11.07
KEN,1993,11.35
KEN,1994,11.47
KEN,1995,12.04
KEN,1996,12.5
KEN,1997,12.67
KEN,1998,13.18
KEN,1999,13.5
KEN,2000,14.0
KEN,2001,14.22
KEN,2002,14.43
KEN,2003,14.76
KEN,2004,15.53
KEN,2005,16.1
KEN,2006,16.8
KEN,2007,17.18
KEN,2008,17.81
KEN,2009,18.87
KEN,2010,19.71
KEN,2011,20.12
KEN,2012,20.37
KEN,2013,21.63
KEN,2014,23.99
KEN,2015,25.41
KEN,2016,26.09
KEN,2017,27.04
KWT,1990,9.11
KWT,1991,2.69
KWT,1992,8.82
KWT,1993,12.3
KWT,1994,14.43
KWT,1995,14.79
KWT,1996,14.55
KWT,1997,14.7
KWT,1998,16.79
KWT,1999,18.02
KWT,2000,18.72
KWT,2001,19.98
KWT,2002,20.54
KWT,2003,21.9
KWT,2004,23.37
KWT,2005,26.28
KWT,2006,25.67
KWT,2007,26.27
KWT,2008,28.72
KWT,2009,31.41
KWT,2010,32.09
KWT,2011,31.02
KWT,2012,34.43
KWT,2013,33.74
KWT,2014,31.97
KWT,2015,34.53
KWT,2016,36.39
KWT,2017,34.03
KGZ,1990,7.49
KGZ,1991,6.79
KGZ,1992,4.98
KGZ,1993,3.87
KGZ,1994,2.79
KGZ,1995,2.38
KGZ,1996,2.76
KGZ,1997,2.59
KGZ,1998,2.76
KGZ,1999,2.41
KGZ,2000,2.32
KGZ,2001,2.16
KGZ,2002,2.42
KGZ,2003,2.58
KGZ,2004,2.54
KGZ,2005,2.57
KGZ,2006,2.53
KGZ,2007,2.95
KGZ,2008,3.16
KGZ,2009,2.88
KGZ,2010,2.75
KGZ,2011,3.31
KGZ,2012,4.13
KGZ,2013,3.9
KGZ,2014,4.08
KGZ,2015,3.98
KGZ,2016,3.86
KGZ,2017,3.84
LBN,1990,1.95
LBN,1991,2.42
LBN,1992,2.45
LBN,1993,3.52
LBN,1994,3.86
LBN,1995,4.42
LBN,1996,4.66
LBN,1997,5.26
LBN,1998,5.17
LBN,1999,5.41
LBN,2000,4.92
LBN,2001,5.28
LBN,2002,5.24
LBN,2003,5.25
LBN,2004,5.31
LBN,2005,5.06
LBN,2006,4.81
LBN,2007,4.25
LBN,2008,5.45
LBN,2009,6.67
LBN,2010,6.42
LBN,2011,6.41
LBN,2012,7.22
LBN,2013,7.12
LBN,2014,7.57
LBN,2015,8.31
LBN,2016,8.57
LBN,2017,9.04
LBY,1990,11.17
LBY,1991,11.33
LBY,1992,11.27
LBY,1993,11.7
LBY,1994,13.21
LBY,1995,13.99
LBY,1996,14.67
LBY,1997,14.89
LBY,1998,15.28
LBY,1999,15.07
LBY,2000,15.82
LBY,2001,16.3
LBY,2002,16.95
LBY,2003,17.44
LBY,2004,17.93
LBY,2005,17.85
LBY,2006,18.05
LBY,2007,14.99
LBY,2008,16.68
LBY,2009,17.32
LBY,2010,20.0
LBY,2011,16.8
LBY,2012,16.64
LBY,2013,14.7
LBY,2014,19.55
LBY,2015,15.15
LBY,2016,13.51
LBY,2017,13.35
MNG,1990,3.41
MNG,1991,3.82
MNG,1992,3.34
MNG,1993,3.12
MNG,1994,2.7
MNG,1995,2.69
MNG,1996,2.27
MNG,1997,2.22
MNG,1998,2.24
MNG,1999,2.24
MNG,2000,2.4
MNG,2001,2.42
MNG,2002,2.59
MNG,2003,2.53
MNG,2004,2.6
MNG,2005,3.0
MNG,2006,3.41
MNG,2007,3.57
MNG,2008,3.58
MNG,2009,3.73
MNG,2010,3.95
MNG,2011,4.32
MNG,2012,4.49
MNG,2013,5.14
MNG,2014,5.29
MNG,2015,4.65
MNG,2016,4.97
MNG,2017,5.13
MAR,1990,7.62
MAR,1991,8.01
MAR,1992,8.48
MAR,1993,8.8
MAR,1994,9.43
MAR,1995,9.34
MAR,1996,9.81
MAR,1997,10.12
MAR,1998,10.31
MAR,1999,10.96
MAR,2000,11.02
MAR,2001,11.68
MAR,2002,11.87
MAR,2003,11.82
MAR,2004,14.0
MAR,2005,14.83
MAR,2006,15.08
MAR,2007,15.56
MAR,2008,16.16
MAR,2009,16.28
MAR,2010,17.08
MAR,2011,18.41
MAR,2012,18.67
MAR,2013,18.73
MAR,2014,19.0
MAR,2015,19.54
MAR,2016,19.6
MAR,2017,20.51
MMR,1990,10.68
MMR,1991,10.5
MMR,1992,10.83
MMR,1993,10.74
MMR,1994,11.42
MMR,1995,11.81
MMR,1996,11.83
MMR,1997,12.08
MMR,1998,12.41
MMR,1999,12.45
MMR,2000,12.84
MMR,2001,12.54
MMR,2002,12.97
MMR,2003,14.06
MMR,2004,14.76
MMR,2005,14.75
MMR,2006,15.08
MMR,2007,15.62
MMR,2008,15.04
MMR,2009,14.22
MMR,2010,13.9
MMR,2011,14.18
MMR,2012,15.48
MMR,2013,16.29
MMR,2014,17.85
MMR,2015,18.43
MMR,2016,19.76
MMR,2017,22.82
NAM,1990,
NAM,1991,0.7
NAM,1992,0.74
NAM,1993,0.8
NAM,1994,0.86
NAM,1995,0.94
NAM,1996,1.01
NAM,1997,1.03
NAM,1998,1.08
NAM,1999,1.08
NAM,2000,1.06
NAM,2001,1.25
NAM,2002,1.16
NAM,2003,1.21
NAM,2004,1.26
NAM,2005,1.37
NAM,2006,1.37
NAM,2007,1.4
NAM,2008,1.5
NAM,2009,1.55
NAM,2010,1.59
NAM,2011,1.64
NAM,2012,1.69
NAM,2013,1.78
NAM,2014,1.85
NAM,2015,1.93
NAM,2016,1.99
NAM,2017,2.02
NPL,1990,5.79
NPL,1991,5.98
NPL,1992,6.12
NPL,1993,6.29
NPL,1994,6.51
NPL,1995,6.71
NPL,1996,6.87
NPL,1997,7.1
NPL,1998,7.28
NPL,1999,7.68
NPL,2000,8.11
NPL,2001,8.38
NPL,2002,8.47
NPL,2003,8.71
NPL,2004,8.83
NPL,2005,9.13
NPL,2006,9.13
NPL,2007,9.31
NPL,2008,9.64
NPL,2009,9.92
NPL,2010,10.21
NPL,2011,10.57
NPL,2012,10.1
NPL,2013,11.27
NPL,2014,11.73
NPL,2015,11.72
NPL,2016,12.78
NPL,2017,13.49
NIC,1990,2.02
NIC,1991,2.14
NIC,1992,2.21
NIC,1993,2.17
NIC,1994,2.19
NIC,1995,2.26
NIC,1996,2.3
NIC,1997,2.41
NIC,1998,2.42
NIC,1999,2.45
NIC,2000,2.52
NIC,2001,2.54
NIC,2002,2.62
NIC,2003,2.68
NIC,2004,2.81
NIC,2005,2.88
NIC,2006,2.84
NIC,2007,2.88
NIC,2008,2.91
NIC,2009,2.93
NIC,2010,2.96
NIC,2011,3.06
NIC,2012,3.29
NIC,2013,3.49
NIC,2014,3.6
NIC,2015,3.86
NIC,2016,3.97
NIC,2017,3.96
NER,1990,
NER,1991,
NER,1992,
NER,1993,
NER,1994,
NER,1995,
NER,1996,
NER,1997,
NER,1998,
NER,1999,
NER,2000,1.47
NER,2001,1.51
NER,2002,1.57
NER,2003,1.64
NER,2004,1.72
NER,2005,1.73
NER,2006,1.78
NER,2007,1.86
NER,2008,1.95
NER,2009,2.07
NER,2010,2.23
NER,2011,1.94
NER,2012,2.29
NER,2013,2.87
NER,2014,2.92
NER,2015,2.97
NER,2016,2.96
NER,2017,3.15
OMN,1990,4.22
OMN,1991,5.84
OMN,1992,5.46
OMN,1993,5.93
OMN,1994,6.04
OMN,1995,6.1
OMN,1996,6.27
OMN,1997,6.75
OMN,1998,6.79
OMN,1999,7.04
OMN,2000,7.57
OMN,2001,7.68
OMN,2002,8.07
OMN,2003,8.44
OMN,2004,8.72
OMN,2005,9.91
OMN,2006,15.44
OMN,2007,17.7
OMN,2008,15.67
OMN,2009,15.89
OMN,2010,18.69
OMN,2011,22.03
OMN,2012,23.73
OMN,2013,24.41
OMN,2014,24.31
OMN,2015,25.13
OMN,2016,24.47
OMN,2017,26.43
PAN,1990,1.48
PAN,1991,1.6
PAN,1992,1.83
PAN,1993,1.86
PAN,1994,1.95
PAN,1995,1.98
PAN,1996,2.12
PAN,1997,2.2
PAN,1998,2.56
PAN,1999,2.52
PAN,2000,2.38
PAN,2001,2.72
PAN,2002,2.47
PAN,2003,2.48
PAN,2004,2.46
PAN,2005,2.78
PAN,2006,2.95
PAN,2007,2.95
PAN,2008,2.83
PAN,2009,3.12
PAN,2010,3.56
PAN,2011,3.93
PAN,2012,4.05
PAN,2013,3.98
PAN,2014,4.23
PAN,2015,4.27
PAN,2016,4.49
PAN,2017,4.64
QAT,1990,6.53
QAT,1991,7.22
QAT,1992,7.55
QAT,1993,7.84
QAT,1994,7.87
QAT,1995,8.15
QAT,1996,8.65
QAT,1997,10.18
QAT,1998,10.67
QAT,1999,11.32
QAT,2000,10.92
QAT,2001,12.07
QAT,2002,13.65
QAT,2003,14.14
QAT,2004,16.67
QAT,2005,16.67
QAT,2006,19.6
QAT,2007,22.14
QAT,2008,22.75
QAT,2009,24.24
QAT,2010,27.66
QAT,2011,31.32
QAT,2012,38.11
QAT,2013,39.91
QAT,2014,43.74
QAT,2015,43.87
QAT,2016,42.3
QAT,2017,43.15
SEN,1990,1.69
SEN,1991,1.67
SEN,1992,1.78
SEN,1993,1.77
SEN,1994,1.76
SEN,1995,1.87
SEN,1996,1.91
SEN,1997,2.03
SEN,1998,2.14
SEN,1999,2.25
SEN,2000,2.4
SEN,2001,2.59
SEN,2002,2.63
SEN,2003,2.56
SEN,2004,2.74
SEN,2005,2.79
SEN,2006,2.8
SEN,2007,3.0
SEN,2008,3.13
SEN,2009,3.76
SEN,2010,3.96
SEN,2011,4.12
SEN,2012,4.03
SEN,2013,3.72
SEN,2014,4.03
SEN,2015,4.33
SEN,2016,4.32
SEN,2017,4.31
LKA,1990,5.52
LKA,1991,5.6
LKA,1992,5.75
LKA,1993,6.06
LKA,1994,5.82
LKA,1995,6.01
LKA,1996,6.72
LKA,1997,6.97
LKA,1998,7.08
LKA,1999,7.56
LKA,2000,8.33
LKA,2001,8.05
LKA,2002,8.2
LKA,2003,8.68
LKA,2004,8.8
LKA,2005,9.0
LKA,2006,9.08
LKA,2007,9.26
LKA,2008,9.02
LKA,2009,9.15
LKA,2010,9.76
LKA,2011,10.59
LKA,2012,11.38
LKA,2013,10.08
LKA,2014,10.94
LKA,2015,11.57
LKA,2016,11.86
LKA,2017,12.02
SYR,1990,10.47
SYR,1991,11.4
SYR,1992,10.91
SYR,1993,10.96
SYR,1994,11.44
SYR,1995,12.1
SYR,1996,12.77
SYR,1997,13.87
SYR,1998,15.46
SYR,1999,15.39
SYR,2000,15.44
SYR,2001,15.84
SYR,2002,16.46
SYR,2003,16.54
SYR,2004,17.29
SYR,2005,20.79
SYR,2006,21.63
SYR,2007,22.64
SYR,2008,23.07
SYR,2009,21.49
SYR,2010,21.66
SYR,2011,20.39
SYR,2012,16.61
SYR,2013,12.11
SYR,2014,11.24
SYR,2015,10.07
SYR,2016,9.2
SYR,2017,8.9
TJK,1990,5.31
TJK,1991,5.07
TJK,1992,4.14
TJK,1993,3.24
TJK,1994,2.49
TJK,1995,2.22
TJK,1996,2.15
TJK,1997,2.14
TJK,1998,2.25
TJK,1999,2.24
TJK,2000,2.15
TJK,2001,2.12
TJK,2002,2.13
TJK,2003,2.17
TJK,2004,2.34
TJK,2005,2.34
TJK,2006,2.41
TJK,2007,2.58
TJK,2008,2.45
TJK,2009,2.13
TJK,2010,2.18
TJK,2011,2.18
TJK,2012,2.36
TJK,2013,2.37
TJK,2014,2.54
TJK,2015,2.75
TJK,2016,3.09
TJK,2017,3.25
TGO,1990,1.26
TGO,1991,1.29
TGO,1992,1.31
TGO,1993,1.32
TGO,1994,1.49
TGO,1995,1.57
TGO,1996,1.76
TGO,1997,1.73
TGO,1998,1.85
TGO,1999,2.12
TGO,2000,2.11
TGO,2001,2.11
TGO,2002,2.18
TGO,2003,2.3
TGO,2004,2.33
TGO,2005,2.37
TGO,2006,2.37
TGO,2007,2.46
TGO,2008,2.56
TGO,2009,3.12
TGO,2010,3.12
TGO,2011,3.13
TGO,2012,3.12
TGO,2013,3.2
TGO,2014,3.31
TGO,2015,3.42
TGO,2016,3.52
TGO,2017,3.62
TTO,1990,5.99
TTO,1991,5.95
TTO,1992,6.54
TTO,1993,6.09
TTO,1994,6.18
TTO,1995,5.98
TTO,1996,7.35
TTO,1997,7.59
TTO,1998,8.19
TTO,1999,9.29
TTO,2000,9.98
TTO,2001,11.09
TTO,2002,11.98
TTO,2003,13.49
TTO,2004,13.79
TTO,2005,16.08
TTO,2006,17.94
TTO,2007,19.09
TTO,2008,18.52
TTO,2009,18.59
TTO,2010,19.79
TTO,2011,19.71
TTO,2012,19.33
TTO,2013,19.21
TTO,2014,19.64
TTO,2015,18.95
TTO,2016,16.81
TTO,2017,16.73
TUN,1990,4.95
TUN,1991,4.9
TUN,1992,5.45
TUN,1993,5.3
TUN,1994,5.73
TUN,1995,5.81
