LOCATION,TIME,Value
SWE,1997,236.858
SWE,1998,228.572
SWE,1999,221.485
SWE,2000,217.06799999999998
SWE,2001,206.984
SWE,2002,199.108
SWE,2003,195.481
SWE,2004,190.044
SWE,2005,185.183
SWE,2006,180.609
SWE,2007,173.67700000000002
SWE,2008,164.989
SWE,2009,154.029
SWE,2010,157.22299999999998
SWE,2011,149.463
SWE,2012,141.524
SWE,2013,139.005
SWE,2014,137.649
SWE,2015,132.92700000000002
SWE,2016,128.756
SWE,2017,124.72399999999999
CHE,1990,140.138
CHE,1991,137.326
CHE,1992,130.892
CHE,1993,119.68
CHE,1994,117.961
CHE,1995,115.081
CHE,1996,111.564
CHE,1997,107.77600000000001
CHE,1998,107.12799999999999
CHE,1999,106.469
CHE,2000,104.16
CHE,2001,100.838
CHE,2002,95.193
CHE,2003,93.00299999999999
CHE,2004,91.495
CHE,2005,90.98899999999999
CHE,2006,88.07
CHE,2007,85.34700000000001
CHE,2008,83.7
CHE,2009,78.119
CHE,2010,76.638
CHE,2011,71.846
CHE,2012,71.798
CHE,2013,71.61399999999999
CHE,2014,67.75399999999999
CHE,2015,63.74
CHE,2016,61.928000000000004
CHE,2017,59.508
TUR,1990,254.891
TUR,1991,273.411
TUR,1992,298.851
TUR,1993,295.655
TUR,1994,355.42800000000005
TUR,1995,381.291
TUR,1996,407.417
TUR,1997,435.99699999999996
TUR,1998,458.73
TUR,1999,456.65
TUR,2000,495.332
TUR,2001,473.517
TUR,2002,560.239
TUR,2003,541.9
TUR,2004,633.065
TUR,2005,671.817
TUR,2006,689.035
TUR,2007,741.438
TUR,2008,732.079
TUR,2009,713.653
TUR,2010,703.7260000000001
TUR,2011,741.916
TUR,2012,654.0319999999999
TUR,2013,706.692
TUR,2014,701.53
TUR,2015,709.257
TUR,2016,718.541
TUR,2017,782.5830000000001
GBR,1990,3268.772
GBR,1991,3160.3709999999996
GBR,1992,3116.941
GBR,1993,2948.657
GBR,1994,2818.718
GBR,1995,2652.988
GBR,1996,2559.776
GBR,1997,2356.2039999999997
GBR,1998,2264.052
GBR,1999,2134.472
GBR,2000,2047.8010000000002
GBR,2001,1997.5870000000002
GBR,2002,1891.027
GBR,2003,1846.6970000000001
GBR,2004,1787.785
GBR,2005,1774.54
GBR,2006,1702.06
GBR,2007,1633.896
GBR,2008,1462.951
GBR,2009,1270.542
GBR,2010,1247.086
GBR,2011,1157.076
GBR,2012,1181.5839999999998
GBR,2013,1121.9
GBR,2014,1050.322
GBR,2015,1013.528
GBR,2016,922.9680000000001
GBR,2017,887.9810000000001
USA,1990,22829.972999999998
USA,1991,22619.276
USA,1992,22704.726000000002
USA,1993,22790.91
USA,1994,22651.256
USA,1995,22404.943
USA,1996,22119.691000000003
USA,1997,22249.842
USA,1998,21932.287
USA,1999,20510.518
USA,2000,20262.523
USA,2001,19393.71
USA,2002,21632.312
USA,2003,20445.527
USA,2004,19248.535
USA,2005,18380.738999999998
USA,2006,17357.631
USA,2007,16334.523000000001
USA,2008,15252.743999999999
USA,2009,14220.663999999999
USA,2010,13381.276000000002
USA,2011,13003.906
USA,2012,12425.051000000001
USA,2013,11846.196000000002
USA,2014,11318.57
USA,2015,10641.421999999999
USA,2016,10152.714
USA,2017,9667.771
CHL,2005,121.238
CHL,2006,140.828
CHL,2007,164.00099999999998
CHL,2008,203.555
CHL,2009,220.33700000000002
CHL,2010,228.328
CHL,2011,241.74400000000003
CHL,2012,256.505
CHL,2013,218.321
CHL,2014,232.82299999999998
CHL,2015,186.385
CHL,2016,181.855
CHL,2017,179.83
EST,1990,79.00399999999999
EST,1991,72.87100000000001
EST,1992,47.632
EST,1993,41.733000000000004
EST,1994,46.958999999999996
EST,1995,47.93600000000001
EST,1996,51.918
EST,1997,51.227
EST,1998,48.661
EST,1999,44.013000000000005
EST,2000,44.86
EST,2001,46.868
EST,2002,47.471000000000004
EST,2003,48.379
EST,2004,45.417
EST,2005,41.799
EST,2006,40.493
EST,2007,44.8
EST,2008,41.548
EST,2009,36.444
EST,2010,42.798
EST,2011,41.303999999999995
EST,2012,38.303000000000004
EST,2013,37.162
EST,2014,36.666
EST,2015,32.569
EST,2016,32.296
EST,2017,33.122
ISR,1996,219.898
ISR,2000,236.87099999999998
ISR,2003,210.364
ISR,2004,199.578
ISR,2005,200.472
ISR,2006,195.35299999999998
ISR,2007,196.24400000000003
ISR,2008,188.24
ISR,2009,171.637
ISR,2010,167.294
ISR,2011,161.475
ISR,2012,182.685
ISR,2013,150.63
ISR,2014,129.531
ISR,2015,124.48200000000001
ISR,2016,108.167
RUS,2006,3678.0
RUS,2007,3764.0
RUS,2008,3809.0
RUS,2009,3669.0
RUS,2010,3735.0
RUS,2011,3649.0
RUS,2012,3452.0
RUS,2013,3423.0
RUS,2014,3379.0
RUS,2015,3381.0
RUS,2016,3460.0
SVN,1990,70.751
