LOCATION,TIME,Value
SWE,1991,53.099292000000005
SWE,1992,55.656924
SWE,1993,55.412879000000004
SWE,1994,57.379813
SWE,1995,56.934868
SWE,1996,62.422399
SWE,1997,56.276568999999995
SWE,1998,57.230416000000005
SWE,1999,56.125853
SWE,2000,51.989465
SWE,2001,51.165348
SWE,2002,52.74371899999999
SWE,2003,53.99671800000001
SWE,2004,52.309331
SWE,2005,49.105656
SWE,2006,46.627675
SWE,2007,44.987525
SWE,2008,42.956348999999996
SWE,2009,40.725659
SWE,2010,46.062647
SWE,2011,42.353652000000004
SWE,2012,39.246247
SWE,2013,37.567152
SWE,2014,37.29509
SWE,2015,37.112379
SWE,2016,37.989269
SWE,2017,37.643785
CHE,1990,40.747465999999996
CHE,1991,43.420359999999995
CHE,1992,43.595927
CHE,1993,41.540098
CHE,1994,40.483931
CHE,1995,41.451234
CHE,1996,42.215175
CHE,1997,41.142274
CHE,1998,42.641295
CHE,1999,42.923072999999995
CHE,2000,41.984677000000005
CHE,2001,43.397514
CHE,2002,41.883057
CHE,2003,43.188018
CHE,2004,43.534175
CHE,2005,44.006757
CHE,2006,43.629113000000004
CHE,2007,41.660478999999995
CHE,2008,43.113007
CHE,2009,41.825778
CHE,2010,43.257965999999996
CHE,2011,39.234013
CHE,2012,40.665937
CHE,2013,41.665708
CHE,2014,37.868645
CHE,2015,37.323113
CHE,2016,37.851822
CHE,2017,37.135571999999996
TUR,1990,128.767185
TUR,1991,131.78632
TUR,1992,136.537119
TUR,1993,142.539299
TUR,1994,140.343028
TUR,1995,154.030155
TUR,1996,170.687558
TUR,1997,178.338801
TUR,1998,178.407405
TUR,1999,178.068881
TUR,2000,201.222491
TUR,2001,182.686152
TUR,2002,192.604715
TUR,2003,203.14713899999998
TUR,2004,207.40141
TUR,2005,215.89298599999998
TUR,2006,240.254878
TUR,2007,266.198341
TUR,2008,262.367012
TUR,2009,261.278593
TUR,2010,267.846219
TUR,2011,287.198851
TUR,2012,298.43278399999997
TUR,2013,285.18345
TUR,2014,307.171546
TUR,2015,318.973757
TUR,2016,338.874454
TUR,2017,378.63109
GBR,1990,549.3900110000001
GBR,1991,560.129215
GBR,1992,547.520737
GBR,1993,530.617893
GBR,1994,523.225784
GBR,1995,513.796422
GBR,1996,533.808846
GBR,1997,511.89562300000006
GBR,1998,514.529284
GBR,1999,511.94888499999996
GBR,2000,520.562588
GBR,2001,535.3032360000001
GBR,2002,521.177335
GBR,2003,533.471636
GBR,2004,533.3909639999999
GBR,2005,531.648669
GBR,2006,532.8998799999999
GBR,2007,521.733018
GBR,2008,507.897104
GBR,2009,460.083887
GBR,2010,476.626011
GBR,2011,439.178828
GBR,2012,461.442481
GBR,2013,447.00272300000006
GBR,2014,408.662693
GBR,2015,394.11517200000003
GBR,2016,372.557789
GBR,2017,358.731281
USA,1990,4803.082718
USA,1991,4765.774187
USA,1992,4837.748576
USA,1993,4952.760239
USA,1994,5024.11963
USA,1995,5073.896072
USA,1996,5230.535479
USA,1997,5495.04443
USA,1998,5545.442058
USA,1999,5563.874592
USA,2000,5729.87461
USA,2001,5702.169429
USA,2002,5545.478336
USA,2003,5610.749689
USA,2004,5688.77761
USA,2005,5703.220175
USA,2006,5602.4496659999995
USA,2007,5686.7160189999995
USA,2008,5512.512876
USA,2009,5120.690227
USA,2010,5352.120422999999
USA,2011,5128.17802
USA,2012,4903.010212
USA,2013,5038.523665
USA,2014,5046.56463
USA,2015,4928.610664
USA,2016,4838.476243
USA,2017,4761.301727
OEU,1990,3956.9007380000003
OEU,1991,3985.7197950000004
OEU,1992,3881.389982
OEU,1993,3821.3076149999997
OEU,1994,3799.989596
OEU,1995,3848.523657
OEU,1996,3983.9150979999995
OEU,1997,3909.531757
OEU,1998,3920.104778
OEU,1999,3879.960946
OEU,2000,3909.940564
OEU,2001,3957.790085
OEU,2002,3947.484495
OEU,2003,4053.042243
OEU,2004,4064.4320159999997
OEU,2005,4050.718786
OEU,2006,4077.7708740000003
OEU,2007,4043.849838
OEU,2008,3961.5399770000004
OEU,2009,3700.334683
OEU,2010,3815.776111
OEU,2011,3682.080342
OEU,2012,3669.1054630000003
OEU,2013,3587.926094
OEU,2014,3420.323265
OEU,2015,3473.966175
OEU,2016,3484.255559
OEU,2017,3524.291065
ALB,1990,5.6729400000000005
ALB,1991,3.811206
ALB,1992,2.1373830000000003
ALB,1993,1.976262
ALB,1994,2.0334659999999998
ALB,1995,1.8485490000000002
ALB,1996,1.8632650000000002
ALB,1997,1.427657
ALB,1998,1.759716
ALB,1999,2.921647
ALB,2000,3.083446
ALB,2001,3.224186
ALB,2002,3.750324
ALB,2003,3.822396
ALB,2004,4.00711
ALB,2005,3.8251839999999997
ALB,2006,3.792392
ALB,2007,3.775922
ALB,2008,3.7086940000000004
ALB,2009,3.76623
ALB,2010,3.9302949999999996
ALB,2011,4.141866
ALB,2012,3.484832
ALB,2013,3.6462019999999997
ALB,2014,4.123018
ALB,2015,3.8248010000000003
ALB,2016,3.674183
ALB,2017,4.342011
DZA,1990,51.174701
DZA,1991,54.725081
DZA,1992,54.956878
DZA,1993,56.69965
DZA,1994,54.611561
DZA,1995,55.336861999999996
DZA,1996,54.892603
DZA,1997,55.994960999999996
DZA,1998,57.524501
DZA,1999,60.924707
DZA,2000,61.50756
DZA,2001,63.016764
DZA,2002,68.14842900000001
DZA,2003,71.983745
DZA,2004,73.37692
DZA,2005,77.47413
DZA,2006,80.759469
DZA,2007,84.879694
DZA,2008,88.12854399999999
DZA,2009,94.44144200000001
DZA,2010,95.535489
DZA,2011,102.789651
DZA,2012,112.186153
DZA,2013,115.656875
DZA,2014,123.20497399999999
DZA,2015,130.426655
DZA,2016,127.640064
DZA,2017,130.493653
ARG,1990,99.416875
ARG,1991,104.799444
ARG,1992,106.60783700000002
ARG,1993,107.358171
ARG,1994,114.93536499999999
ARG,1995,117.32793799999999
ARG,1996,124.859923
ARG,1997,130.833382
ARG,1998,135.397736
ARG,1999,139.33635
ARG,2000,139.355594
ARG,2001,128.85888899999998
ARG,2002,121.64488100000001
ARG,2003,130.84409499999998
ARG,2004,146.57504
ARG,2005,149.47603999999998
ARG,2006,158.756607
ARG,2007,165.612783
ARG,2008,176.704997
ARG,2009,168.915982
ARG,2010,173.76853799999998
ARG,2011,181.236086
ARG,2012,185.782647
ARG,2013,181.004269
ARG,2014,184.764378
ARG,2015,190.384899
ARG,2016,190.51203999999998
ARG,2017,183.375203
ARM,1990,19.845219
ARM,1991,20.68956
ARM,1992,10.656528999999999
ARM,1993,4.918989
ARM,1994,2.675926
ARM,1995,3.3680269999999997
ARM,1996,2.403509
ARM,1997,3.15662
ARM,1998,3.2832260000000004
ARM,1999,2.931684
ARM,2000,3.422249
ARM,2001,3.458504
ARM,2002,2.907291
ARM,2003,3.275246
ARM,2004,3.4655089999999995
ARM,2005,4.1298449999999995
ARM,2006,4.151024
ARM,2007,4.797638
ARM,2008,5.27332
ARM,2009,4.269475
ARM,2010,4.048253
ARM,2011,4.672815
ARM,2012,5.438573
ARM,2013,5.243728
ARM,2014,5.220168
ARM,2015,4.70213
ARM,2016,4.833071
ARM,2017,5.165593
AZE,1990,53.483702
AZE,1991,52.059428999999994
AZE,1992,42.438849
AZE,1993,37.359606
AZE,1994,33.277753000000004
AZE,1995,32.37242
AZE,1996,27.072982
AZE,1997,26.273674
AZE,1998,26.255564
AZE,1999,25.764910999999998
AZE,2000,27.305746999999997
AZE,2001,25.834096
AZE,2002,25.514806
AZE,2003,27.832395
AZE,2004,27.404575
AZE,2005,29.018489000000002
AZE,2006,29.396290000000004
AZE,2007,26.695627
AZE,2008,28.81145
AZE,2009,24.521670999999998
AZE,2010,23.532476000000003
AZE,2011,26.449925
AZE,2012,28.894746
AZE,2013,29.462078
AZE,2014,30.793665999999998
AZE,2015,30.806159
AZE,2016,31.409359000000002
